,speaker,dialogue,sentences,sentiment,entities,tokens,num_pron,total_sent,speaker_prev,speaker_next,nearbyChars
354,Zemo,We only have to talk about one.,"[{'content': u'We only have to talk about one.', 'begin': 0, 'score': 0.1, 'magnitude': 0.1}]","{'score': 0.1, 'magnitude': 0.1}","[{'type': u'OTHER', 'meta': {}, 'salience': 1, 'name': u'one', 'mentions': [u'one']}, {'mentions': [u'We'], 'type': 'PERSON', 'name': 'Tony'}, {'mentions': [u'We'], 'type': 'PERSON', 'name': 'Sharon'}, {'mentions': [u'We'], 'type': 'PERSON', 'name': 'Zemo'}]","[{'index': 2, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'We', 'lemma': u'We', 'char': ['Zemo', 'Tony', 'Sharon']}, {'index': 2, 'begin': 3, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'only', 'lemma': u'only'}, {'index': 2, 'begin': 8, 'pos': u'VERB', 'label': u'ROOT', 'content': u'have', 'lemma': u'have'}, {'index': 4, 'begin': 13, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 2, 'begin': 16, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'talk', 'lemma': u'talk'}, {'index': 4, 'begin': 21, 'pos': u'ADP', 'label': u'PREP', 'content': u'about', 'lemma': u'about'}, {'index': 5, 'begin': 27, 'pos': u'PRON', 'label': u'POBJ', 'content': u'one', 'lemma': u'one'}, {'index': 2, 'begin': 30, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",1,0.01,STATUS,Man,"['Bucky' 'Zemo' 'Bucky' 'Zemo' 'Bucky' 'FRIDAY' 'Tony' 'Sharon'
 'Everett Ross' 'Man' 'Zemo' 'STATUS' 'MESSAGE INBOX' 'Zemo' 'Bucky' 'Zemo'
 'Steve' 'Sharon' 'Steve' 'Sam' 'Steve']"
355,Man,Hey. What is this?,"[{'content': u'Hey.', 'begin': 0, 'score': 0, 'magnitude': 0}, {'content': u'What is this?', 'begin': 5, 'score': -0.4, 'magnitude': 0.4}]","{'score': -0.2, 'magnitude': 0.5}",[],"[{'index': 0, 'begin': 0, 'pos': u'X', 'label': u'ROOT', 'content': u'Hey', 'lemma': u'Hey'}, {'index': 0, 'begin': 3, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 3, 'begin': 5, 'pos': u'PRON', 'label': u'ATTR', 'content': u'What', 'lemma': u'What'}, {'index': 3, 'begin': 10, 'pos': u'VERB', 'label': u'ROOT', 'content': u'is', 'lemma': u'be'}, {'index': 3, 'begin': 13, 'pos': u'DET', 'label': u'NSUBJ', 'content': u'this', 'lemma': u'this'}, {'index': 3, 'begin': 17, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]",0,-0.1,Zemo,Everett Ross,"['Zemo' 'Bucky' 'Zemo' 'Bucky' 'Zemo' 'Bucky' 'FRIDAY' 'Tony' 'Sharon'
 'Everett Ross' 'Man' 'Zemo' 'STATUS' 'MESSAGE INBOX' 'Zemo' 'Bucky' 'Zemo'
 'Steve' 'Sharon' 'Steve' 'Sam']"
356,Everett Ross,"Great. Come on, guys. Get me eyes on Barnes.","[{'content': u'Great.', 'begin': 0, 'score': 0.8, 'magnitude': 0.8}, {'content': u'Come on, guys.', 'begin': 7, 'score': 0.1, 'magnitude': 0.1}, {'content': u'Get me eyes on Barnes.', 'begin': 22, 'score': 0.2, 'magnitude': 0.2}]","{'score': 0.3, 'magnitude': 1.1}","[{'type': u'PERSON', 'meta': {}, 'salience': 0.56676996, 'name': u'guys', 'mentions': [u'guys']}, {'type': u'LOCATION', 'meta': {}, 'salience': 0.22028491, 'name': u'Barnes', 'mentions': [u'Barnes']}, {'type': u'OTHER', 'meta': {}, 'salience': 0.21294512, 'name': u'eyes', 'mentions': [u'eyes']}, {'mentions': [u'me'], 'type': 'PERSON', 'name': 'Everett Ross'}]","[{'index': 0, 'begin': 0, 'pos': u'ADJ', 'label': u'ROOT', 'content': u'Great', 'lemma': u'Great'}, {'index': 0, 'begin': 5, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 2, 'begin': 7, 'pos': u'VERB', 'label': u'ROOT', 'content': u'Come', 'lemma': u'Come'}, {'index': 2, 'begin': 12, 'pos': u'PRT', 'label': u'PRT', 'content': u'on', 'lemma': u'on'}, {'index': 2, 'begin': 14, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 2, 'begin': 16, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'guys', 'lemma': u'guy'}, {'index': 2, 'begin': 20, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 7, 'begin': 22, 'pos': u'VERB', 'label': u'ROOT', 'content': u'Get', 'lemma': u'Get'}, {'index': 7, 'begin': 26, 'pos': u'PRON', 'label': u'IOBJ', 'content': u'me', 'lemma': u'me', 'char': ['Everett Ross']}, {'index': 7, 'begin': 29, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'eyes', 'lemma': u'eye'}, {'index': 7, 'begin': 34, 'pos': u'ADP', 'label': u'PREP', 'content': u'on', 'lemma': u'on'}, {'index': 10, 'begin': 37, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'Barnes', 'lemma': u'Barnes'}, {'index': 7, 'begin': 43, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",1,0.33,Man,Sharon,"['Bucky' 'Zemo' 'Bucky' 'Zemo' 'Bucky' 'Zemo' 'Bucky' 'FRIDAY' 'Tony'
 'Sharon' 'Everett Ross' 'Man' 'Zemo' 'STATUS' 'MESSAGE INBOX' 'Zemo'
 'Bucky' 'Zemo' 'Steve' 'Sharon' 'Steve']"
357,Sharon,Go.,"[{'content': u'Go.', 'begin': 0, 'score': 0.1, 'magnitude': 0.1}]","{'score': 0.1, 'magnitude': 0.1}",[],"[{'index': 0, 'begin': 0, 'pos': u'VERB', 'label': u'ROOT', 'content': u'Go', 'lemma': u'Go'}, {'index': 0, 'begin': 2, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",0,0.01,Everett Ross,Tony,"['Zemo' 'Bucky' 'Zemo' 'Bucky' 'Zemo' 'Bucky' 'Zemo' 'Bucky' 'FRIDAY'
 'Tony' 'Sharon' 'Everett Ross' 'Man' 'Zemo' 'STATUS' 'MESSAGE INBOX'
 'Zemo' 'Bucky' 'Zemo' 'Steve' 'Sharon']"
358,Tony,FRIDAY. Give me the source of that damage.,"[{'content': u'FRIDAY.', 'begin': 0, 'score': 0.1, 'magnitude': 0.1}, {'content': u'Give me the source of that damage.', 'begin': 8, 'score': 0.1, 'magnitude': 0.1}]","{'score': 0.1, 'magnitude': 0.3}","[{'type': u'OTHER', 'meta': {}, 'salience': 0.58047, 'name': u'source', 'mentions': [u'source']}, {'type': u'OTHER', 'meta': {}, 'salience': 0.41952997, 'name': u'damage', 'mentions': [u'damage']}, {'mentions': [u'me'], 'type': 'PERSON', 'name': 'Tony'}]","[{'index': 0, 'begin': 0, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'FRIDAY', 'lemma': u'FRIDAY'}, {'index': 0, 'begin': 6, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 2, 'begin': 8, 'pos': u'VERB', 'label': u'ROOT', 'content': u'Give', 'lemma': u'Give'}, {'index': 2, 'begin': 13, 'pos': u'PRON', 'label': u'IOBJ', 'content': u'me', 'lemma': u'me', 'char': ['Tony']}, {'index': 5, 'begin': 16, 'pos': u'DET', 'label': u'DET', 'content': u'the', 'lemma': u'the'}, {'index': 2, 'begin': 20, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'source', 'lemma': u'source'}, {'index': 5, 'begin': 27, 'pos': u'ADP', 'label': u'PREP', 'content': u'of', 'lemma': u'of'}, {'index': 8, 'begin': 30, 'pos': u'DET', 'label': u'DET', 'content': u'that', 'lemma': u'that'}, {'index': 6, 'begin': 35, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'damage', 'lemma': u'damage'}, {'index': 2, 'begin': 41, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",1,0.03,Sharon,FRIDAY,"['Steve' 'Zemo' 'Bucky' 'Zemo' 'Bucky' 'Zemo' 'Bucky' 'Zemo' 'Bucky'
 'FRIDAY' 'Tony' 'Sharon' 'Everett Ross' 'Man' 'Zemo' 'STATUS'
 'MESSAGE INBOX' 'Zemo' 'Bucky' 'Zemo' 'Steve']"
359,FRIDAY,"Sub-level 5, east wing.","[{'content': u'Sub-level 5, east wing.', 'begin': 0, 'score': 0.2, 'magnitude': 0.2}]","{'score': 0.2, 'magnitude': 0.2}","[{'type': u'OTHER', 'meta': {}, 'salience': 0.8270031, 'name': u'Sub-level 5', 'mentions': [u'Sub-level 5']}, {'type': u'OTHER', 'meta': {}, 'salience': 0.17299686, 'name': u'wing', 'mentions': [u'wing']}]","[{'index': 0, 'begin': 0, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Sub-level', 'lemma': u'Sub-level'}, {'index': 0, 'begin': 10, 'pos': u'NUM', 'label': u'NUM', 'content': u'5', 'lemma': u'5'}, {'index': 0, 'begin': 11, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 4, 'begin': 13, 'pos': u'ADJ', 'label': u'AMOD', 'content': u'east', 'lemma': u'east'}, {'index': 0, 'begin': 18, 'pos': u'NOUN', 'label': u'DEP', 'content': u'wing', 'lemma': u'wing'}, {'index': 0, 'begin': 22, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",0,0.04,Tony,Bucky,"['Zemo' 'Steve' 'Zemo' 'Bucky' 'Zemo' 'Bucky' 'Zemo' 'Bucky' 'Zemo' 'Bucky'
 'FRIDAY' 'Tony' 'Sharon' 'Everett Ross' 'Man' 'Zemo' 'STATUS'
 'MESSAGE INBOX' 'Zemo' 'Bucky' 'Zemo']"
360,Bucky,What the hell is this?,"[{'content': u'What the hell is this?', 'begin': 0, 'score': -0.6, 'magnitude': 0.6}]","{'score': -0.6, 'magnitude': 0.6}","[{'type': u'OTHER', 'meta': {}, 'salience': 1, 'name': u'hell', 'mentions': [u'hell']}]","[{'index': 2, 'begin': 0, 'pos': u'PRON', 'label': u'DEP', 'content': u'What', 'lemma': u'What'}, {'index': 2, 'begin': 5, 'pos': u'DET', 'label': u'DET', 'content': u'the', 'lemma': u'the'}, {'index': 3, 'begin': 9, 'pos': u'NOUN', 'label': u'ATTR', 'content': u'hell', 'lemma': u'hell'}, {'index': 3, 'begin': 14, 'pos': u'VERB', 'label': u'ROOT', 'content': u'is', 'lemma': u'be'}, {'index': 3, 'begin': 17, 'pos': u'DET', 'label': u'NSUBJ', 'content': u'this', 'lemma': u'this'}, {'index': 3, 'begin': 21, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]",0,-0.36,FRIDAY,Zemo,"['Sam' 'Zemo' 'Steve' 'Zemo' 'Bucky' 'Zemo' 'Bucky' 'Zemo' 'Bucky' 'Zemo'
 'Bucky' 'FRIDAY' 'Tony' 'Sharon' 'Everett Ross' 'Man' 'Zemo' 'STATUS'
 'MESSAGE INBOX' 'Zemo' 'Bucky']"
361,Zemo,"Why don't we discuss your home? Not Romania. Certainly not Brooklyn, no. I mean, your real home. Longing. Rusted.","[{'content': u""Why don't we discuss your home?"", 'begin': 0, 'score': -0.4, 'magnitude': 0.4}, {'content': u'Not Romania.', 'begin': 32, 'score': -0.4, 'magnitude': 0.4}, {'content': u'Certainly not Brooklyn, no.', 'begin': 45, 'score': -0.3, 'magnitude': 0.3}, {'content': u'I mean, your real home.', 'begin': 73, 'score': 0, 'magnitude': 0}, {'content': u'Longing.', 'begin': 97, 'score': 0.1, 'magnitude': 0.1}, {'content': u'Rusted.', 'begin': 106, 'score': 0.1, 'magnitude': 0.1}]","{'score': -0.1, 'magnitude': 1.6}","[{'type': u'LOCATION', 'meta': {}, 'salience': 0.51578844, 'name': u'home', 'mentions': [u'home']}, {'type': u'LOCATION', 'meta': {}, 'salience': 0.13496335, 'name': u'home', 'mentions': [u'home']}, {'type': u'LOCATION', 'meta': {u'mid': u'/m/0cr3d', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Brooklyn'}, 'salience': 0.1182216, 'name': u'Brooklyn', 'mentions': [u'Brooklyn']}, {'type': u'OTHER', 'meta': {}, 'salience': 0.11715088, 'name': u'Longing', 'mentions': [u'Longing']}, {'type': u'LOCATION', 'meta': {u'mid': u'/m/06c1y', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Romania'}, 'salience': 0.11387574, 'name': u'Romania', 'mentions': [u'Romania']}, {'mentions': [u'we'], 'type': 'PERSON', 'name': 'Everett Ross'}, {'mentions': [u'we'], 'type': 'PERSON', 'name': 'Sam'}, {'mentions': [u'we', u'I'], 'type': 'PERSON', 'name': 'Zemo'}, {'mentions': [u'your', u'your'], 'type': 'PERSON', 'name': 'Bucky'}]","[{'index': 4, 'begin': 0, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'Why', 'lemma': u'Why'}, {'index': 4, 'begin': 4, 'pos': u'VERB', 'label': u'AUX', 'content': u'do', 'lemma': u'do'}, {'index': 4, 'begin': 6, 'pos': u'ADV', 'label': u'NEG', 'content': u""n't"", 'lemma': u""n't""}, {'index': 4, 'begin': 10, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'we', 'lemma': u'we', 'char': ['Zemo', 'Sam', 'Everett Ross']}, {'index': 4, 'begin': 13, 'pos': u'VERB', 'label': u'ROOT', 'content': u'discuss', 'lemma': u'discuss'}, {'index': 6, 'begin': 21, 'pos': u'PRON', 'label': u'POSS', 'content': u'your', 'lemma': u'your', 'char': ['Bucky']}, {'index': 4, 'begin': 26, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'home', 'lemma': u'home'}, {'index': 4, 'begin': 30, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}, {'index': 9, 'begin': 32, 'pos': u'ADV', 'label': u'NEG', 'content': u'Not', 'lemma': u'Not'}, {'index': 9, 'begin': 36, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Romania', 'lemma': u'Romania'}, {'index': 9, 'begin': 43, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 11, 'begin': 45, 'pos': u'ADV', 'label': u'ROOT', 'content': u'Certainly', 'lemma': u'Certainly'}, {'index': 11, 'begin': 55, 'pos': u'ADV', 'label': u'NEG', 'content': u'not', 'lemma': u'not'}, {'index': 11, 'begin': 59, 'pos': u'NOUN', 'label': u'DEP', 'content': u'Brooklyn', 'lemma': u'Brooklyn'}, {'index': 11, 'begin': 67, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 11, 'begin': 69, 'pos': u'X', 'label': u'DISCOURSE', 'content': u'no', 'lemma': u'no'}, {'index': 11, 'begin': 71, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 18, 'begin': 73, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I', 'char': ['Zemo']}, {'index': 18, 'begin': 75, 'pos': u'VERB', 'label': u'ROOT', 'content': u'mean', 'lemma': u'mean'}, {'index': 18, 'begin': 79, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 22, 'begin': 81, 'pos': u'PRON', 'label': u'POSS', 'content': u'your', 'lemma': u'your', 'char': ['Bucky']}, {'index': 22, 'begin': 86, 'pos': u'ADJ', 'label': u'AMOD', 'content': u'real', 'lemma': u'real'}, {'index': 18, 'begin': 91, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'home', 'lemma': u'home'}, {'index': 18, 'begin': 95, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 24, 'begin': 97, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Longing', 'lemma': u'Longing'}, {'index': 24, 'begin': 104, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 26, 'begin': 106, 'pos': u'ADJ', 'label': u'ROOT', 'content': u'Rusted', 'lemma': u'Rusted'}, {'index': 26, 'begin': 112, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",4,-0.16,Bucky,Bucky,"['Everett Ross' 'Sam' 'Zemo' 'Steve' 'Zemo' 'Bucky' 'Zemo' 'Bucky' 'Zemo'
 'Bucky' 'Zemo' 'Bucky' 'FRIDAY' 'Tony' 'Sharon' 'Everett Ross' 'Man'
 'Zemo' 'STATUS' 'MESSAGE INBOX' 'Zemo']"
362,Bucky,Stop.,"[{'content': u'Stop.', 'begin': 0, 'score': -0.3, 'magnitude': 0.3}]","{'score': -0.3, 'magnitude': 0.3}","[{'type': u'LOCATION', 'meta': {}, 'salience': 1, 'name': u'Stop', 'mentions': [u'Stop']}]","[{'index': 0, 'begin': 0, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Stop', 'lemma': u'Stop'}, {'index': 0, 'begin': 4, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",0,-0.09,Zemo,Zemo,"['Natasha' 'Everett Ross' 'Sam' 'Zemo' 'Steve' 'Zemo' 'Bucky' 'Zemo'
 'Bucky' 'Zemo' 'Bucky' 'Zemo' 'Bucky' 'FRIDAY' 'Tony' 'Sharon'
 'Everett Ross' 'Man' 'Zemo' 'STATUS' 'MESSAGE INBOX']"
363,Zemo,Seventeen.,"[{'content': u'Seventeen.', 'begin': 0, 'score': 0.1, 'magnitude': 0.1}]","{'score': 0.1, 'magnitude': 0.1}",[],"[{'index': 0, 'begin': 0, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Seventeen', 'lemma': u'Seventeen'}, {'index': 0, 'begin': 9, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",0,0.01,Bucky,Bucky,"['Tony' 'Natasha' 'Everett Ross' 'Sam' 'Zemo' 'Steve' 'Zemo' 'Bucky' 'Zemo'
 'Bucky' 'Zemo' 'Bucky' 'Zemo' 'Bucky' 'FRIDAY' 'Tony' 'Sharon'
 'Everett Ross' 'Man' 'Zemo' 'STATUS']"
364,Bucky,Stop.,"[{'content': u'Stop.', 'begin': 0, 'score': -0.3, 'magnitude': 0.3}]","{'score': -0.3, 'magnitude': 0.3}","[{'type': u'LOCATION', 'meta': {}, 'salience': 1, 'name': u'Stop', 'mentions': [u'Stop']}]","[{'index': 0, 'begin': 0, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Stop', 'lemma': u'Stop'}, {'index': 0, 'begin': 4, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",0,-0.09,Zemo,Zemo,"['Natasha' 'Tony' 'Natasha' 'Everett Ross' 'Sam' 'Zemo' 'Steve' 'Zemo'
 'Bucky' 'Zemo' 'Bucky' 'Zemo' 'Bucky' 'Zemo' 'Bucky' 'FRIDAY' 'Tony'
 'Sharon' 'Everett Ross' 'Man' 'Zemo']"
365,Zemo, Daybreak. Furnace. Nine. Benign. Homecoming One. Freight car. Soldier?,"[{'content': u'Daybreak.', 'begin': 1, 'score': 0.1, 'magnitude': 0.1}, {'content': u'Furnace.', 'begin': 11, 'score': 0.2, 'magnitude': 0.2}, {'content': u'Nine.', 'begin': 20, 'score': 0.1, 'magnitude': 0.1}, {'content': u'Benign.', 'begin': 26, 'score': 0.1, 'magnitude': 0.1}, {'content': u'Homecoming One.', 'begin': 34, 'score': 0.2, 'magnitude': 0.2}, {'content': u'Freight car.', 'begin': 50, 'score': 0.2, 'magnitude': 0.2}, {'content': u'Soldier?', 'begin': 63, 'score': -0.1, 'magnitude': 0.1}]","{'score': 0.1, 'magnitude': 1.3}","[{'type': u'EVENT', 'meta': {u'mid': u'/m/01b3kg', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Dawn'}, 'salience': 0.5021999, 'name': u'Daybreak', 'mentions': [u'Daybreak']}, {'type': u'OTHER', 'meta': {u'mid': u'/m/01jjwg', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Furnace'}, 'salience': 0.27912864, 'name': u'Furnace', 'mentions': [u'Furnace']}, {'type': u'EVENT', 'meta': {}, 'salience': 0.08618752, 'name': u'Homecoming One', 'mentions': [u'Homecoming One']}, {'type': u'PERSON', 'meta': {}, 'salience': 0.08541662, 'name': 'Bucky Barnes/The Winter Soldier', 'mentions': [u'Soldier']}, {'type': u'OTHER', 'meta': {}, 'salience': 0.04706734, 'name': u'Freight car', 'mentions': [u'Freight car']}]","[{'index': 0, 'begin': 1, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Daybreak', 'lemma': u'Daybreak'}, {'index': 0, 'begin': 9, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 2, 'begin': 11, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Furnace', 'lemma': u'Furnace'}, {'index': 2, 'begin': 18, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 4, 'begin': 20, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Nine', 'lemma': u'Nine'}, {'index': 4, 'begin': 24, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 6, 'begin': 26, 'pos': u'ADJ', 'label': u'ROOT', 'content': u'Benign', 'lemma': u'Benign'}, {'index': 6, 'begin': 32, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 8, 'begin': 34, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Homecoming', 'lemma': u'Homecoming'}, {'index': 8, 'begin': 45, 'pos': u'NUM', 'label': u'NUM', 'content': u'One', 'lemma': u'One'}, {'index': 8, 'begin': 48, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 12, 'begin': 50, 'pos': u'NOUN', 'label': u'NN', 'content': u'Freight', 'lemma': u'Freight'}, {'index': 12, 'begin': 58, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'car', 'lemma': u'car'}, {'index': 12, 'begin': 61, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 14, 'begin': 63, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Soldier', 'lemma': u'Soldier'}, {'index': 14, 'begin': 70, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]",0,0.13,Bucky,Bucky,"['Sam' 'Natasha' 'Tony' 'Natasha' 'Everett Ross' 'Sam' 'Zemo' 'Steve'
 'Zemo' 'Bucky' 'Zemo' 'Bucky' 'Zemo' 'Bucky' 'Zemo' 'Bucky' 'FRIDAY'
 'Tony' 'Sharon' 'Everett Ross' 'Man']"
366,Bucky,Ready to comply.,"[{'content': u'Ready to comply.', 'begin': 0, 'score': 0.4, 'magnitude': 0.4}]","{'score': 0.4, 'magnitude': 0.4}",[],"[{'index': 0, 'begin': 0, 'pos': u'ADJ', 'label': u'ROOT', 'content': u'Ready', 'lemma': u'Ready'}, {'index': 2, 'begin': 6, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 0, 'begin': 9, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'comply', 'lemma': u'comply'}, {'index': 0, 'begin': 15, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",0,0.16,Zemo,Zemo,"[""Zemo's Wife"" 'Sam' 'Natasha' 'Tony' 'Natasha' 'Everett Ross' 'Sam' 'Zemo'
 'Steve' 'Zemo' 'Bucky' 'Zemo' 'Bucky' 'Zemo' 'Bucky' 'Zemo' 'Bucky'
 'FRIDAY' 'Tony' 'Sharon' 'Everett Ross']"
367,Zemo,"Mission report. December 16, 1991. Help me. Help?","[{'content': u'Mission report.', 'begin': 0, 'score': 0.2, 'magnitude': 0.2}, {'content': u'December 16, 1991.', 'begin': 16, 'score': 0.2, 'magnitude': 0.2}, {'content': u'Help me.', 'begin': 35, 'score': 0.2, 'magnitude': 0.2}, {'content': u'Help?', 'begin': 44, 'score': -0.1, 'magnitude': 0.1}]","{'score': 0.1, 'magnitude': 0.8}","[{'type': u'OTHER', 'meta': {}, 'salience': 0.88504875, 'name': u'Mission report', 'mentions': [u'Mission report']}, {'type': u'OTHER', 'meta': {}, 'salience': 0.11495123, 'name': u'Help', 'mentions': [u'Help']}, {'mentions': [u'me'], 'type': 'PERSON', 'name': 'Zemo'}]","[{'index': 1, 'begin': 0, 'pos': u'NOUN', 'label': u'NN', 'content': u'Mission', 'lemma': u'Mission'}, {'index': 1, 'begin': 8, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'report', 'lemma': u'report'}, {'index': 1, 'begin': 14, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 3, 'begin': 16, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'December', 'lemma': u'December'}, {'index': 3, 'begin': 25, 'pos': u'NUM', 'label': u'NUM', 'content': u'16', 'lemma': u'16'}, {'index': 3, 'begin': 27, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 3, 'begin': 29, 'pos': u'NUM', 'label': u'NUM', 'content': u'1991', 'lemma': u'1991'}, {'index': 3, 'begin': 33, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 8, 'begin': 35, 'pos': u'VERB', 'label': u'ROOT', 'content': u'Help', 'lemma': u'Help'}, {'index': 8, 'begin': 40, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'me', 'lemma': u'me', 'char': ['Zemo']}, {'index': 8, 'begin': 42, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 11, 'begin': 44, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Help', 'lemma': u'Help'}, {'index': 11, 'begin': 48, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]",1,0.08,Bucky,Steve,"['Reporter' ""Zemo's Wife"" 'Sam' 'Natasha' 'Tony' 'Natasha' 'Everett Ross'
 'Sam' 'Zemo' 'Steve' 'Zemo' 'Bucky' 'Zemo' 'Bucky' 'Zemo' 'Bucky' 'Zemo'
 'Bucky' 'FRIDAY' 'Tony' 'Sharon']"
